GHO (CODE),GHO (DISPLAY),GHO (URL),DATASOURCE (CODE),DATASOURCE (DISPLAY),DATASOURCE (URL),PUBLISHSTATE (CODE),PUBLISHSTATE (DISPLAY),PUBLISHSTATE (URL),YEAR (CODE),YEAR (DISPLAY),YEAR (URL),REGION (CODE),REGION (DISPLAY),REGION (URL),WORLDBANKINCOMEGROUP (CODE),WORLDBANKINCOMEGROUP (DISPLAY),WORLDBANKINCOMEGROUP (URL),COUNTRY (CODE),COUNTRY (DISPLAY),COUNTRY (URL),SEX (CODE),SEX (DISPLAY),SEX (URL),Display Value,Numeric,Low,High,StdErr,StdDev,Comments
WHS7_113,General government expenditure on health as a percentage of total government expenditure,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/93,,,,PUBLISHED,Published,,2010,2010,,EUR,Europe,,WB_HI,High-income,,HRV,Croatia,,,,,15.26,15.26081,,,,,
WHS7_113,General government expenditure on health as a percentage of total government expenditure,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/93,,,,PUBLISHED,Published,,2011,2011,,EUR,Europe,,WB_HI,High-income,,HRV,Croatia,,,,,13.16,13.15572,,,,,
WHS7_113,General government expenditure on health as a percentage of total government expenditure,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/93,,,,PUBLISHED,Published,,2012,2012,,EUR,Europe,,WB_HI,High-income,,HRV,Croatia,,,,,13.99,13.99285,,,,,
WHS7_113,General government expenditure on health as a percentage of total government expenditure,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/93,,,,PUBLISHED,Published,,2013,2013,,EUR,Europe,,WB_HI,High-income,,HRV,Croatia,,,,,13.99,13.99285,,,,,
WHS7_113,General government expenditure on health as a percentage of total government expenditure,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/93,,,,PUBLISHED,Published,,2014,2014,,EUR,Europe,,WB_HI,High-income,,HRV,Croatia,,,,,13.99,13.99285,,,,,
WHS7_120,External resources for health as a percentage of total expenditure on health,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/91,,,,PUBLISHED,Published,,1995,1995,,EUR,Europe,,WB_HI,High-income,,HRV,Croatia,,,,,0.09,0.08864,,,,,
WHS7_120,External resources for health as a percentage of total expenditure on health,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/91,,,,PUBLISHED,Published,,1996,1996,,EUR,Europe,,WB_HI,High-income,,HRV,Croatia,,,,,0.69,0.68784,,,,,
WHS7_120,External resources for health as a percentage of total expenditure on health,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/91,,,,PUBLISHED,Published,,1997,1997,,EUR,Europe,,WB_HI,High-income,,HRV,Croatia,,,,,0.73,0.72927,,,,,
WHS7_120,External resources for health as a percentage of total expenditure on health,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/91,,,,PUBLISHED,Published,,1998,1998,,EUR,Europe,,WB_HI,High-income,,HRV,Croatia,,,,,0.58,0.58163,,,,,
WHS7_120,External resources for health as a percentage of total expenditure on health,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/91,,,,PUBLISHED,Published,,1999,1999,,EUR,Europe,,WB_HI,High-income,,HRV,Croatia,,,,,0.53,0.53125,,,,,
WHS7_120,External resources for health as a percentage of total expenditure on health,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/91,,,,PUBLISHED,Published,,2000,2000,,EUR,Europe,,WB_HI,High-income,,HRV,Croatia,,,,,0.43,0.43431,,,,,
WHS7_120,External resources for health as a percentage of total expenditure on health,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/91,,,,PUBLISHED,Published,,2001,2001,,EUR,Europe,,WB_HI,High-income,,HRV,Croatia,,,,,0.43,0.43123,,,,,
WHS7_120,External resources for health as a percentage of total expenditure on health,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/91,,,,PUBLISHED,Published,,2002,2002,,EUR,Europe,,WB_HI,High-income,,HRV,Croatia,,,,,0.52,0.51920,,,,,
WHS7_120,External resources for health as a percentage of total expenditure on health,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/91,,,,PUBLISHED,Published,,2003,2003,,EUR,Europe,,WB_HI,High-income,,HRV,Croatia,,,,,0.28,0.28477,,,,,
WHS7_120,External resources for health as a percentage of total expenditure on health,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/91,,,,PUBLISHED,Published,,2004,2004,,EUR,Europe,,WB_HI,High-income,,HRV,Croatia,,,,,0.33,0.32833,,,,,
WHS7_120,External resources for health as a percentage of total expenditure on health,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/91,,,,PUBLISHED,Published,,2005,2005,,EUR,Europe,,WB_HI,High-income,,HRV,Croatia,,,,,0.12,0.12348,,,,,
WHS7_120,External resources for health as a percentage of total expenditure on health,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/91,,,,PUBLISHED,Published,,2006,2006,,EUR,Europe,,WB_HI,High-income,,HRV,Croatia,,,,,0.41,0.41031,,,,,
WHS7_120,External resources for health as a percentage of total expenditure on health,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/91,,,,PUBLISHED,Published,,2007,2007,,EUR,Europe,,WB_HI,High-income,,HRV,Croatia,,,,,0.50,0.49603,,,,,
WHS7_120,External resources for health as a percentage of total expenditure on health,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/91,,,,PUBLISHED,Published,,2008,2008,,EUR,Europe,,WB_HI,High-income,,HRV,Croatia,,,,,0.01,0.01493,,,,,
WHS7_120,External resources for health as a percentage of total expenditure on health,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/91,,,,PUBLISHED,Published,,2009,2009,,EUR,Europe,,WB_HI,High-income,,HRV,Croatia,,,,,0.51,0.50622,,,,,
WHS7_120,External resources for health as a percentage of total expenditure on health,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/91,,,,PUBLISHED,Published,,2010,2010,,EUR,Europe,,WB_HI,High-income,,HRV,Croatia,,,,,0.02,0.01848,,,,,
WHS7_120,External resources for health as a percentage of total expenditure on health,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/91,,,,PUBLISHED,Published,,2011,2011,,EUR,Europe,,WB_HI,High-income,,HRV,Croatia,,,,,0.00,0.00386,,,,,
WHS7_120,External resources for health as a percentage of total expenditure on health,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/91,,,,PUBLISHED,Published,,2012,2012,,EUR,Europe,,WB_HI,High-income,,HRV,Croatia,,,,,0.00,0.00000,,,,,
WHS7_120,External resources for health as a percentage of total expenditure on health,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/91,,,,PUBLISHED,Published,,2013,2013,,EUR,Europe,,WB_HI,High-income,,HRV,Croatia,,,,,0.00,0.00000,,,,,
WHS7_134,Social security expenditure on health as a percentage of general government expenditure on health,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/121,,,,PUBLISHED,Published,,1995,1995,,EUR,Europe,,WB_HI,High-income,,HRV,Croatia,,,,,94.63,94.62507,,,,,
WHS7_134,Social security expenditure on health as a percentage of general government expenditure on health,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/121,,,,PUBLISHED,Published,,1996,1996,,EUR,Europe,,WB_HI,High-income,,HRV,Croatia,,,,,92.35,92.34862,,,,,
WHS7_134,Social security expenditure on health as a percentage of general government expenditure on health,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/121,,,,PUBLISHED,Published,,1997,1997,,EUR,Europe,,WB_HI,High-income,,HRV,Croatia,,,,,97.43,97.43013,,,,,
WHS7_134,Social security expenditure on health as a percentage of general government expenditure on health,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/121,,,,PUBLISHED,Published,,1998,1998,,EUR,Europe,,WB_HI,High-income,,HRV,Croatia,,,,,97.63,97.63322,,,,,
WHS7_134,Social security expenditure on health as a percentage of general government expenditure on health,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/121,,,,PUBLISHED,Published,,1999,1999,,EUR,Europe,,WB_HI,High-income,,HRV,Croatia,,,,,97.43,97.43368,,,,,
WHS7_134,Social security expenditure on health as a percentage of general government expenditure on health,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/121,,,,PUBLISHED,Published,,2000,2000,,EUR,Europe,,WB_HI,High-income,,HRV,Croatia,,,,,97.56,97.56099,,,,,
WHS7_134,Social security expenditure on health as a percentage of general government expenditure on health,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/121,,,,PUBLISHED,Published,,2001,2001,,EUR,Europe,,WB_HI,High-income,,HRV,Croatia,,,,,97.67,97.66503,,,,,
WHS7_134,Social security expenditure on health as a percentage of general government expenditure on health,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/121,,,,PUBLISHED,Published,,2002,2002,,EUR,Europe,,WB_HI,High-income,,HRV,Croatia,,,,,97.71,97.71036,,,,,
WHS7_134,Social security expenditure on health as a percentage of general government expenditure on health,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/121,,,,PUBLISHED,Published,,2003,2003,,EUR,Europe,,WB_HI,High-income,,HRV,Croatia,,,,,98.01,98.00538,,,,,
WHS7_134,Social security expenditure on health as a percentage of general government expenditure on health,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/121,,,,PUBLISHED,Published,,2004,2004,,EUR,Europe,,WB_HI,High-income,,HRV,Croatia,,,,,97.94,97.93713,,,,,
WHS7_134,Social security expenditure on health as a percentage of general government expenditure on health,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/121,,,,PUBLISHED,Published,,2005,2005,,EUR,Europe,,WB_HI,High-income,,HRV,Croatia,,,,,83.68,83.67847,,,,,
WHS7_134,Social security expenditure on health as a percentage of general government expenditure on health,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/121,,,,PUBLISHED,Published,,2006,2006,,EUR,Europe,,WB_HI,High-income,,HRV,Croatia,,,,,80.16,80.15539,,,,,
WHS7_134,Social security expenditure on health as a percentage of general government expenditure on health,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/121,,,,PUBLISHED,Published,,2007,2007,,EUR,Europe,,WB_HI,High-income,,HRV,Croatia,,,,,73.36,73.36265,,,,,
WHS7_134,Social security expenditure on health as a percentage of general government expenditure on health,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/121,,,,PUBLISHED,Published,,2008,2008,,EUR,Europe,,WB_HI,High-income,,HRV,Croatia,,,,,76.90,76.90027,,,,,
WHS7_134,Social security expenditure on health as a percentage of general government expenditure on health,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/121,,,,PUBLISHED,Published,,2009,2009,,EUR,Europe,,WB_HI,High-income,,HRV,Croatia,,,,,77.06,77.05730,,,,,
WHS7_134,Social security expenditure on health as a percentage of general government expenditure on health,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/121,,,,PUBLISHED,Published,,2010,2010,,EUR,Europe,,WB_HI,High-income,,HRV,Croatia,,,,,74.45,74.44684,,,,,
WHS7_134,Social security expenditure on health as a percentage of general government expenditure on health,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/121,,,,PUBLISHED,Published,,2011,2011,,EUR,Europe,,WB_HI,High-income,,HRV,Croatia,,,,,94.24,94.24229,,,,,
WHS7_134,Social security expenditure on health as a percentage of general government expenditure on health,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/121,,,,PUBLISHED,Published,,2012,2012,,EUR,Europe,,WB_HI,High-income,,HRV,Croatia,,,,,94.15,94.15451,,,,,
WHS7_134,Social security expenditure on health as a percentage of general government expenditure on health,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/121,,,,PUBLISHED,Published,,2013,2013,,EUR,Europe,,WB_HI,High-income,,HRV,Croatia,,,,,94.15,94.15451,,,,,
WHS7_134,Social security expenditure on health as a percentage of general government expenditure on health,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/121,,,,PUBLISHED,Published,,2014,2014,,EUR,Europe,,WB_HI,High-income,,HRV,Croatia,,,,,94.15,94.15451,,,,,
WHS7_139,Out-of-pocket expenditure as a percentage of private expenditure on health,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/107,,,,PUBLISHED,Published,,1995,1995,,EUR,Europe,,WB_HI,High-income,,HRV,Croatia,,,,,100.00,100.00000,,,,,
WHS7_139,Out-of-pocket expenditure as a percentage of private expenditure on health,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/107,,,,PUBLISHED,Published,,1996,1996,,EUR,Europe,,WB_HI,High-income,,HRV,Croatia,,,,,100.00,100.00000,,,,,
WHS7_139,Out-of-pocket expenditure as a percentage of private expenditure on health,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/107,,,,PUBLISHED,Published,,1997,1997,,EUR,Europe,,WB_HI,High-income,,HRV,Croatia,,,,,100.00,100.00000,,,,,
WHS7_139,Out-of-pocket expenditure as a percentage of private expenditure on health,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/107,,,,PUBLISHED,Published,,1998,1998,,EUR,Europe,,WB_HI,High-income,,HRV,Croatia,,,,,100.00,100.00000,,,,,
WHS7_139,Out-of-pocket expenditure as a percentage of private expenditure on health,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/107,,,,PUBLISHED,Published,,1999,1999,,EUR,Europe,,WB_HI,High-income,,HRV,Croatia,,,,,100.00,100.00000,,,,,
WHS7_139,Out-of-pocket expenditure as a percentage of private expenditure on health,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/107,,,,PUBLISHED,Published,,2000,2000,,EUR,Europe,,WB_HI,High-income,,HRV,Croatia,,,,,100.00,100.00000,,,,,
WHS7_139,Out-of-pocket expenditure as a percentage of private expenditure on health,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/107,,,,PUBLISHED,Published,,2001,2001,,EUR,Europe,,WB_HI,High-income,,HRV,Croatia,,,,,86.05,86.04869,,,,,
WHS7_139,Out-of-pocket expenditure as a percentage of private expenditure on health,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/107,,,,PUBLISHED,Published,,2002,2002,,EUR,Europe,,WB_HI,High-income,,HRV,Croatia,,,,,93.38,93.38176,,,,,
WHS7_139,Out-of-pocket expenditure as a percentage of private expenditure on health,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/107,,,,PUBLISHED,Published,,2003,2003,,EUR,Europe,,WB_HI,High-income,,HRV,Croatia,,,,,95.92,95.92306,,,,,
WHS7_139,Out-of-pocket expenditure as a percentage of private expenditure on health,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/107,,,,PUBLISHED,Published,,2004,2004,,EUR,Europe,,WB_HI,High-income,,HRV,Croatia,,,,,95.92,95.92306,,,,,
WHS7_139,Out-of-pocket expenditure as a percentage of private expenditure on health,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/107,,,,PUBLISHED,Published,,2005,2005,,EUR,Europe,,WB_HI,High-income,,HRV,Croatia,,,,,95.92,95.92306,,,,,
WHS7_139,Out-of-pocket expenditure as a percentage of private expenditure on health,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/107,,,,PUBLISHED,Published,,2006,2006,,EUR,Europe,,WB_HI,High-income,,HRV,Croatia,,,,,95.92,95.92306,,,,,
WHS7_139,Out-of-pocket expenditure as a percentage of private expenditure on health,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/107,,,,PUBLISHED,Published,,2007,2007,,EUR,Europe,,WB_HI,High-income,,HRV,Croatia,,,,,95.92,95.92306,,,,,
WHS7_139,Out-of-pocket expenditure as a percentage of private expenditure on health,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/107,,,,PUBLISHED,Published,,2008,2008,,EUR,Europe,,WB_HI,High-income,,HRV,Croatia,,,,,95.92,95.92306,,,,,
WHS7_139,Out-of-pocket expenditure as a percentage of private expenditure on health,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/107,,,,PUBLISHED,Published,,2009,2009,,EUR,Europe,,WB_HI,High-income,,HRV,Croatia,,,,,95.92,95.92306,,,,,
WHS7_139,Out-of-pocket expenditure as a percentage of private expenditure on health,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/107,,,,PUBLISHED,Published,,2010,2010,,EUR,Europe,,WB_HI,High-income,,HRV,Croatia,,,,,95.92,95.92306,,,,,
WHS7_139,Out-of-pocket expenditure as a percentage of private expenditure on health,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/107,,,,PUBLISHED,Published,,2011,2011,,EUR,Europe,,WB_HI,High-income,,HRV,Croatia,,,,,60.95,60.94506,,,,,
WHS7_139,Out-of-pocket expenditure as a percentage of private expenditure on health,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/107,,,,PUBLISHED,Published,,2012,2012,,EUR,Europe,,WB_HI,High-income,,HRV,Croatia,,,,,62.38,62.37728,,,,,
WHS7_139,Out-of-pocket expenditure as a percentage of private expenditure on health,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/107,,,,PUBLISHED,Published,,2013,2013,,EUR,Europe,,WB_HI,High-income,,HRV,Croatia,,,,,61.80,61.80427,,,,,
WHS7_139,Out-of-pocket expenditure as a percentage of private expenditure on health,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/107,,,,PUBLISHED,Published,,2014,2014,,EUR,Europe,,WB_HI,High-income,,HRV,Croatia,,,,,61.80,61.79992,,,,,
WHS7_143,Total expenditure on health as a percentage of gross domestic product,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/122,,,,PUBLISHED,Published,,1995,1995,,EUR,Europe,,WB_HI,High-income,,HRV,Croatia,,,,,6.74,6.74397,,,,,
WHS7_143,Total expenditure on health as a percentage of gross domestic product,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/122,,,,PUBLISHED,Published,,1996,1996,,EUR,Europe,,WB_HI,High-income,,HRV,Croatia,,,,,7.01,7.00520,,,,,
WHS7_143,Total expenditure on health as a percentage of gross domestic product,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/122,,,,PUBLISHED,Published,,1997,1997,,EUR,Europe,,WB_HI,High-income,,HRV,Croatia,,,,,5.79,5.79298,,,,,
WHS7_143,Total expenditure on health as a percentage of gross domestic product,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/122,,,,PUBLISHED,Published,,1998,1998,,EUR,Europe,,WB_HI,High-income,,HRV,Croatia,,,,,6.59,6.58691,,,,,
WHS7_143,Total expenditure on health as a percentage of gross domestic product,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/122,,,,PUBLISHED,Published,,1999,1999,,EUR,Europe,,WB_HI,High-income,,HRV,Croatia,,,,,7.24,7.24326,,,,,
